Driver,DriverNumber,LapNumber,LapTime,Stint,Compound,TyreLife,FreshTyre,Sector1Time,Sector2Time,Sector3Time,IsAccurate,PitOutTime,PitInTime,Round,EventName,LapTime_Seconds,Sector1Time_Seconds,Sector2Time_Seconds,Sector3Time_Seconds
PER,11,12.0,0 days 00:01:56.537000,1.0,MEDIUM,12.0,True,0 days 00:00:43.311000,0 days 00:00:24.555000,0 days 00:00:48.671000,False,,,1,Australian Grand Prix,116.537,43.311,24.555,48.671
PER,11,13.0,0 days 00:01:50.001000,1.0,MEDIUM,13.0,True,0 days 00:00:41.541000,0 days 00:00:26.385000,0 days 00:00:42.075000,False,,,1,Australian Grand Prix,110.001,41.541,26.385,42.075
PER,11,14.0,0 days 00:01:27.084000,1.0,MEDIUM,14.0,True,0 days 00:00:30.356000,0 days 00:00:18.641000,0 days 00:00:38.087000,True,,,1,Australian Grand Prix,87.084,30.356,18.641,38.087
PER,11,15.0,0 days 00:01:28.137000,1.0,MEDIUM,15.0,True,0 days 00:00:30.957000,0 days 00:00:18.323000,0 days 00:00:38.857000,True,,,1,Australian Grand Prix,88.137,30.957,18.323,38.857
PER,11,16.0,0 days 00:01:31.277000,1.0,MEDIUM,16.0,True,0 days 00:00:31.938000,0 days 00:00:19.006000,0 days 00:00:40.333000,True,,,1,Australian Grand Prix,91.277,31.938,19.006,40.333
PER,11,17.0,0 days 00:01:28.615000,1.0,MEDIUM,17.0,True,0 days 00:00:31.493000,0 days 00:00:18.417000,0 days 00:00:38.705000,True,,,1,Australian Grand Prix,88.615,31.493,18.417,38.705
PER,11,18.0,0 days 00:02:06.084000,1.0,MEDIUM,18.0,True,0 days 00:00:35.121000,0 days 00:00:24.446000,0 days 00:01:06.517000,False,,0 days 01:30:18.038000,1,Australian Grand Prix,126.084,35.121,24.446,66.517
PER,11,19.0,0 days 00:01:43.359000,2.0,HARD,1.0,True,0 days 00:00:45.600000,0 days 00:00:19.548000,0 days 00:00:38.211000,False,0 days 01:30:39.693000,,1,Australian Grand Prix,103.359,45.6,19.548,38.211
PER,11,20.0,0 days 00:01:26.490000,2.0,HARD,2.0,True,0 days 00:00:30.352000,0 days 00:00:18.323000,0 days 00:00:37.815000,True,,,1,Australian Grand Prix,86.49,30.352,18.323,37.815
PER,11,21.0,0 days 00:01:27.262000,2.0,HARD,3.0,True,0 days 00:00:30.520000,0 days 00:00:18.341000,0 days 00:00:38.401000,True,,,1,Australian Grand Prix,87.262,30.52,18.341,38.401
PER,11,22.0,0 days 00:01:29.083000,2.0,HARD,4.0,True,0 days 00:00:32.306000,0 days 00:00:18.051000,0 days 00:00:38.726000,True,,,1,Australian Grand Prix,89.083,32.306,18.051,38.726
PER,11,23.0,0 days 00:01:27.457000,2.0,HARD,5.0,True,0 days 00:00:31.521000,0 days 00:00:18.152000,0 days 00:00:37.784000,True,,,1,Australian Grand Prix,87.457,31.521,18.152,37.784
PER,11,24.0,0 days 00:01:29.284000,2.0,HARD,6.0,True,0 days 00:00:30.505000,0 days 00:00:18.594000,0 days 00:00:40.185000,True,,,1,Australian Grand Prix,89.284,30.505,18.594,40.185
PER,11,25.0,0 days 00:01:27.093000,2.0,HARD,7.0,True,0 days 00:00:30.785000,0 days 00:00:18.117000,0 days 00:00:38.191000,True,,,1,Australian Grand Prix,87.093,30.785,18.117,38.191
PER,11,26.0,0 days 00:01:28.588000,2.0,HARD,8.0,True,0 days 00:00:32.306000,0 days 00:00:18.158000,0 days 00:00:38.124000,True,,,1,Australian Grand Prix,88.588,32.306,18.158,38.124
PER,11,27.0,0 days 00:01:28.352000,2.0,HARD,9.0,True,0 days 00:00:30.457000,0 days 00:00:18.511000,0 days 00:00:39.384000,True,,,1,Australian Grand Prix,88.352,30.457,18.511,39.384
PER,11,28.0,0 days 00:01:29.249000,2.0,HARD,10.0,True,0 days 00:00:31.333000,0 days 00:00:18.077000,0 days 00:00:39.839000,True,,,1,Australian Grand Prix,89.249,31.333,18.077,39.839
PER,11,29.0,0 days 00:01:26.934000,2.0,HARD,11.0,True,0 days 00:00:30.669000,0 days 00:00:18.062000,0 days 00:00:38.203000,True,,,1,Australian Grand Prix,86.934,30.669,18.062,38.203
PER,11,30.0,0 days 00:01:27.419000,2.0,HARD,12.0,True,0 days 00:00:30.911000,0 days 00:00:18.227000,0 days 00:00:38.281000,True,,,1,Australian Grand Prix,87.419,30.911,18.227,38.281
PER,11,31.0,0 days 00:01:30.506000,2.0,HARD,13.0,True,0 days 00:00:30.889000,0 days 00:00:18.328000,0 days 00:00:41.289000,True,,,1,Australian Grand Prix,90.506,30.889,18.328,41.289
PER,11,32.0,0 days 00:01:34.972000,2.0,HARD,14.0,True,0 days 00:00:31.025000,0 days 00:00:19.385000,0 days 00:00:44.562000,False,,,1,Australian Grand Prix,94.972,31.025,19.385,44.562
PER,11,33.0,0 days 00:01:33.478000,2.0,HARD,15.0,True,0 days 00:00:37.144000,0 days 00:00:18.329000,0 days 00:00:38.005000,False,,,1,Australian Grand Prix,93.478,37.144,18.329,38.005
PER,11,34.0,0 days 00:01:27.151000,2.0,HARD,16.0,True,0 days 00:00:30.958000,0 days 00:00:18.172000,0 days 00:00:38.021000,True,,,1,Australian Grand Prix,87.151,30.958,18.172,38.021
PER,11,35.0,0 days 00:01:29.226000,2.0,HARD,17.0,True,0 days 00:00:30.561000,0 days 00:00:18.262000,0 days 00:00:40.403000,True,,,1,Australian Grand Prix,89.226,30.561,18.262,40.403
PER,11,36.0,0 days 00:01:28.891000,2.0,HARD,18.0,True,0 days 00:00:30.652000,0 days 00:00:18.755000,0 days 00:00:39.484000,True,,,1,Australian Grand Prix,88.891,30.652,18.755,39.484
PER,11,37.0,0 days 00:01:27.081000,2.0,HARD,19.0,True,0 days 00:00:30.894000,0 days 00:00:18.169000,0 days 00:00:38.018000,True,,,1,Australian Grand Prix,87.081,30.894,18.169,38.018
PER,11,38.0,0 days 00:01:26.930000,2.0,HARD,20.0,True,0 days 00:00:30.567000,0 days 00:00:18.380000,0 days 00:00:37.983000,True,,,1,Australian Grand Prix,86.93,30.567,18.38,37.983
PER,11,39.0,0 days 00:01:27.099000,2.0,HARD,21.0,True,0 days 00:00:30.501000,0 days 00:00:18.506000,0 days 00:00:38.092000,True,,,1,Australian Grand Prix,87.099,30.501,18.506,38.092
PER,11,40.0,0 days 00:01:29.198000,2.0,HARD,22.0,True,0 days 00:00:32.609000,0 days 00:00:18.222000,0 days 00:00:38.367000,True,,,1,Australian Grand Prix,89.198,32.609,18.222,38.367
PER,11,41.0,0 days 00:01:29.219000,2.0,HARD,23.0,True,0 days 00:00:32.506000,0 days 00:00:18.387000,0 days 00:00:38.326000,True,,,1,Australian Grand Prix,89.219,32.506,18.387,38.326
PER,11,42.0,0 days 00:01:27.956000,2.0,HARD,24.0,True,0 days 00:00:30.996000,0 days 00:00:18.189000,0 days 00:00:38.771000,True,,,1,Australian Grand Prix,87.956,30.996,18.189,38.771
PER,11,43.0,0 days 00:01:45.049000,2.0,HARD,25.0,True,0 days 00:00:31.257000,0 days 00:00:18.463000,0 days 00:00:55.329000,False,,0 days 02:07:47.788000,1,Australian Grand Prix,105.049,31.257,18.463,55.329
PER,11,44.0,0 days 00:01:33.422000,3.0,SOFT,1.0,True,0 days 00:00:37.210000,0 days 00:00:18.286000,0 days 00:00:37.926000,False,0 days 02:08:07.124000,,1,Australian Grand Prix,93.422,37.21,18.286,37.926
PER,11,45.0,0 days 00:01:26.314000,3.0,SOFT,2.0,True,0 days 00:00:29.952000,0 days 00:00:18.089000,0 days 00:00:38.273000,True,,,1,Australian Grand Prix,86.314,29.952,18.089,38.273
PER,11,46.0,0 days 00:01:28.095000,3.0,SOFT,3.0,True,0 days 00:00:30.005000,0 days 00:00:18.092000,0 days 00:00:39.998000,True,,,1,Australian Grand Prix,88.095,30.005,18.092,39.998
PER,11,47.0,0 days 00:01:26.070000,3.0,SOFT,4.0,True,0 days 00:00:30.284000,0 days 00:00:18.074000,0 days 00:00:37.712000,True,,,1,Australian Grand Prix,86.07,30.284,18.074,37.712
PER,11,48.0,0 days 00:01:26.151000,3.0,SOFT,5.0,True,0 days 00:00:30.400000,0 days 00:00:18.042000,0 days 00:00:37.709000,True,,,1,Australian Grand Prix,86.151,30.4,18.042,37.709
PER,11,49.0,0 days 00:01:26.210000,3.0,SOFT,6.0,True,0 days 00:00:30.263000,0 days 00:00:18.141000,0 days 00:00:37.806000,True,,,1,Australian Grand Prix,86.21,30.263,18.141,37.806
PER,11,50.0,0 days 00:01:26.085000,3.0,SOFT,7.0,True,0 days 00:00:30.231000,0 days 00:00:18.020000,0 days 00:00:37.834000,True,,,1,Australian Grand Prix,86.085,30.231,18.02,37.834
PER,11,51.0,0 days 00:01:26.200000,3.0,SOFT,8.0,True,0 days 00:00:30.231000,0 days 00:00:18.073000,0 days 00:00:37.896000,True,,,1,Australian Grand Prix,86.2,30.231,18.073,37.896
PER,11,52.0,0 days 00:01:26.412000,3.0,SOFT,9.0,True,0 days 00:00:30.033000,0 days 00:00:18.306000,0 days 00:00:38.073000,True,,,1,Australian Grand Prix,86.412,30.033,18.306,38.073
PER,11,53.0,0 days 00:01:26.130000,3.0,SOFT,10.0,True,0 days 00:00:30.276000,0 days 00:00:18.011000,0 days 00:00:37.843000,True,,,1,Australian Grand Prix,86.13,30.276,18.011,37.843
PER,11,54.0,0 days 00:01:29.959000,3.0,SOFT,11.0,True,0 days 00:00:30.045000,0 days 00:00:18.141000,0 days 00:00:41.773000,True,,,1,Australian Grand Prix,89.959,30.045,18.141,41.773
PER,11,55.0,0 days 00:01:28.957000,3.0,SOFT,12.0,True,0 days 00:00:32.857000,0 days 00:00:18.015000,0 days 00:00:38.085000,True,,,1,Australian Grand Prix,88.957,32.857,18.015,38.085
ANT,12,1.0,0 days 00:01:36.966000,1.0,MEDIUM,1.0,True,,0 days 00:00:18.757000,0 days 00:00:38.331000,False,,,1,Australian Grand Prix,96.966,,18.757,38.331
ANT,12,2.0,0 days 00:01:27.129000,1.0,MEDIUM,2.0,True,0 days 00:00:30.820000,0 days 00:00:18.035000,0 days 00:00:38.274000,True,,,1,Australian Grand Prix,87.129,30.82,18.035,38.274
ANT,12,3.0,0 days 00:01:25.463000,1.0,MEDIUM,3.0,True,0 days 00:00:30.586000,0 days 00:00:18.042000,0 days 00:00:36.835000,True,,,1,Australian Grand Prix,85.463,30.586,18.042,36.835
ANT,12,4.0,0 days 00:01:25.411000,1.0,MEDIUM,4.0,True,0 days 00:00:29.869000,0 days 00:00:17.795000,0 days 00:00:37.747000,True,,,1,Australian Grand Prix,85.411,29.869,17.795,37.747
ANT,12,5.0,0 days 00:01:24.499000,1.0,MEDIUM,5.0,True,0 days 00:00:29.761000,0 days 00:00:18.073000,0 days 00:00:36.665000,True,,,1,Australian Grand Prix,84.499,29.761,18.073,36.665
ANT,12,6.0,0 days 00:01:24.024000,1.0,MEDIUM,6.0,True,0 days 00:00:29.534000,0 days 00:00:17.861000,0 days 00:00:36.629000,True,,,1,Australian Grand Prix,84.024,29.534,17.861,36.629
ANT,12,7.0,0 days 00:01:23.835000,1.0,MEDIUM,7.0,True,0 days 00:00:29.537000,0 days 00:00:18.052000,0 days 00:00:36.246000,True,,,1,Australian Grand Prix,83.835,29.537,18.052,36.246
ANT,12,8.0,0 days 00:01:23.683000,1.0,MEDIUM,8.0,True,0 days 00:00:29.573000,0 days 00:00:17.945000,0 days 00:00:36.165000,True,,,1,Australian Grand Prix,83.683,29.573,17.945,36.165
ANT,12,9.0,0 days 00:01:23.908000,1.0,MEDIUM,9.0,True,0 days 00:00:29.601000,0 days 00:00:17.910000,0 days 00:00:36.397000,True,,,1,Australian Grand Prix,83.908,29.601,17.91,36.397
ANT,12,10.0,0 days 00:01:24.037000,1.0,MEDIUM,10.0,True,0 days 00:00:29.723000,0 days 00:00:17.879000,0 days 00:00:36.435000,True,,,1,Australian Grand Prix,84.037,29.723,17.879,36.435
ANT,12,11.0,0 days 00:01:23.890000,1.0,MEDIUM,11.0,True,0 days 00:00:29.711000,0 days 00:00:17.822000,0 days 00:00:36.357000,False,,,1,Australian Grand Prix,83.89,29.711,17.822,36.357
ANT,12,12.0,0 days 00:02:09.682000,1.0,MEDIUM,12.0,True,0 days 00:00:40.974000,0 days 00:00:29.373000,0 days 00:00:59.335000,False,,0 days 01:19:53.658000,1,Australian Grand Prix,129.682,40.974,29.373,59.335
ANT,12,13.0,0 days 00:01:57.691000,2.0,HARD,1.0,True,0 days 00:00:43.264000,0 days 00:00:28.321000,0 days 00:00:46.106000,False,0 days 01:20:14.928000,,1,Australian Grand Prix,117.691,43.264,28.321,46.106
ANT,12,14.0,0 days 00:01:26.679000,2.0,HARD,2.0,True,0 days 00:00:32.153000,0 days 00:00:18.212000,0 days 00:00:36.314000,False,,,1,Australian Grand Prix,86.679,32.153,18.212,36.314
ANT,12,15.0,0 days 00:01:23.287000,2.0,HARD,3.0,True,0 days 00:00:29.346000,0 days 00:00:17.730000,0 days 00:00:36.211000,True,,,1,Australian Grand Prix,83.287,29.346,17.73,36.211
ANT,12,16.0,0 days 00:01:23.618000,2.0,HARD,4.0,True,0 days 00:00:29.345000,0 days 00:00:17.992000,0 days 00:00:36.281000,True,,,1,Australian Grand Prix,83.618,29.345,17.992,36.281
ANT,12,17.0,0 days 00:01:23.260000,2.0,HARD,5.0,True,0 days 00:00:29.460000,0 days 00:00:17.930000,0 days 00:00:35.870000,True,,,1,Australian Grand Prix,83.26,29.46,17.93,35.87
ANT,12,18.0,0 days 00:01:30.982000,2.0,HARD,6.0,True,0 days 00:00:29.138000,0 days 00:00:17.897000,0 days 00:00:43.947000,False,,,1,Australian Grand Prix,90.982,29.138,17.897,43.947
ANT,12,19.0,0 days 00:01:55.334000,2.0,HARD,7.0,True,0 days 00:00:40.684000,0 days 00:00:24.847000,0 days 00:00:49.803000,False,,,1,Australian Grand Prix,115.334,40.684,24.847,49.803
ANT,12,20.0,0 days 00:01:28.479000,2.0,HARD,8.0,True,0 days 00:00:34.654000,0 days 00:00:17.884000,0 days 00:00:35.941000,False,,,1,Australian Grand Prix,88.479,34.654,17.884,35.941
ANT,12,21.0,0 days 00:01:22.781000,2.0,HARD,9.0,True,0 days 00:00:28.955000,0 days 00:00:17.927000,0 days 00:00:35.899000,True,,,1,Australian Grand Prix,82.781,28.955,17.927,35.899
ANT,12,22.0,0 days 00:01:22.862000,2.0,HARD,10.0,True,0 days 00:00:28.856000,0 days 00:00:17.864000,0 days 00:00:36.142000,True,,,1,Australian Grand Prix,82.862,28.856,17.864,36.142
ANT,12,23.0,0 days 00:01:22.582000,2.0,HARD,11.0,True,0 days 00:00:28.958000,0 days 00:00:17.767000,0 days 00:00:35.857000,True,,,1,Australian Grand Prix,82.582,28.958,17.767,35.857
ANT,12,24.0,0 days 00:01:23.222000,2.0,HARD,12.0,True,0 days 00:00:29.329000,0 days 00:00:17.828000,0 days 00:00:36.065000,True,,,1,Australian Grand Prix,83.222,29.329,17.828,36.065
ANT,12,25.0,0 days 00:01:24.545000,2.0,HARD,13.0,True,0 days 00:00:29.326000,0 days 00:00:17.855000,0 days 00:00:37.364000,True,,,1,Australian Grand Prix,84.545,29.326,17.855,37.364
ANT,12,26.0,0 days 00:01:23.138000,2.0,HARD,14.0,True,0 days 00:00:29.311000,0 days 00:00:17.911000,0 days 00:00:35.916000,True,,,1,Australian Grand Prix,83.138,29.311,17.911,35.916
ANT,12,27.0,0 days 00:01:23.103000,2.0,HARD,15.0,True,0 days 00:00:29.187000,0 days 00:00:17.915000,0 days 00:00:36.001000,True,,,1,Australian Grand Prix,83.103,29.187,17.915,36.001
ANT,12,28.0,0 days 00:01:23.030000,2.0,HARD,16.0,True,0 days 00:00:29.174000,0 days 00:00:17.872000,0 days 00:00:35.984000,True,,,1,Australian Grand Prix,83.03,29.174,17.872,35.984
ANT,12,29.0,0 days 00:01:22.968000,2.0,HARD,17.0,True,0 days 00:00:29.145000,0 days 00:00:17.888000,0 days 00:00:35.935000,True,,,1,Australian Grand Prix,82.968,29.145,17.888,35.935
ANT,12,30.0,0 days 00:01:22.889000,2.0,HARD,18.0,True,0 days 00:00:29.144000,0 days 00:00:17.803000,0 days 00:00:35.942000,True,,,1,Australian Grand Prix,82.889,29.144,17.803,35.942
ANT,12,31.0,0 days 00:01:22.880000,2.0,HARD,19.0,True,0 days 00:00:29.175000,0 days 00:00:17.772000,0 days 00:00:35.933000,True,,,1,Australian Grand Prix,82.88,29.175,17.772,35.933
ANT,12,32.0,0 days 00:01:23.239000,2.0,HARD,20.0,True,0 days 00:00:29.509000,0 days 00:00:17.780000,0 days 00:00:35.950000,True,,,1,Australian Grand Prix,83.239,29.509,17.78,35.95
ANT,12,33.0,0 days 00:01:23.017000,2.0,HARD,21.0,True,0 days 00:00:29.360000,0 days 00:00:17.772000,0 days 00:00:35.885000,True,,,1,Australian Grand Prix,83.017,29.36,17.772,35.885
ANT,12,34.0,0 days 00:01:38.387000,2.0,HARD,22.0,True,0 days 00:00:29.416000,0 days 00:00:29.491000,0 days 00:00:39.480000,False,,,1,Australian Grand Prix,98.387,29.416,29.491,39.48
ANT,12,35.0,0 days 00:01:23.292000,2.0,HARD,23.0,True,0 days 00:00:29.604000,0 days 00:00:17.871000,0 days 00:00:35.817000,True,,,1,Australian Grand Prix,83.292,29.604,17.871,35.817
ANT,12,36.0,0 days 00:01:22.865000,2.0,HARD,24.0,True,0 days 00:00:29.264000,0 days 00:00:17.788000,0 days 00:00:35.813000,True,,,1,Australian Grand Prix,82.865,29.264,17.788,35.813
ANT,12,37.0,0 days 00:01:22.966000,2.0,HARD,25.0,True,0 days 00:00:29.271000,0 days 00:00:17.847000,0 days 00:00:35.848000,True,,,1,Australian Grand Prix,82.966,29.271,17.847,35.848
ANT,12,38.0,0 days 00:01:22.989000,2.0,HARD,26.0,True,0 days 00:00:29.155000,0 days 00:00:17.873000,0 days 00:00:35.961000,True,,,1,Australian Grand Prix,82.989,29.155,17.873,35.961
ANT,12,39.0,0 days 00:01:22.921000,2.0,HARD,27.0,True,0 days 00:00:29.196000,0 days 00:00:17.847000,0 days 00:00:35.878000,True,,,1,Australian Grand Prix,82.921,29.196,17.847,35.878
ANT,12,40.0,0 days 00:01:22.672000,2.0,HARD,28.0,True,0 days 00:00:29.100000,0 days 00:00:17.868000,0 days 00:00:35.704000,True,,,1,Australian Grand Prix,82.672,29.1,17.868,35.704
ANT,12,41.0,0 days 00:01:22.928000,2.0,HARD,29.0,True,0 days 00:00:29.162000,0 days 00:00:17.803000,0 days 00:00:35.963000,True,,,1,Australian Grand Prix,82.928,29.162,17.803,35.963
ANT,12,42.0,0 days 00:01:22.942000,2.0,HARD,30.0,True,0 days 00:00:29.075000,0 days 00:00:17.803000,0 days 00:00:36.064000,True,,,1,Australian Grand Prix,82.942,29.075,17.803,36.064
ANT,12,43.0,0 days 00:01:23.015000,2.0,HARD,31.0,True,0 days 00:00:29.244000,0 days 00:00:17.820000,0 days 00:00:35.951000,True,,,1,Australian Grand Prix,83.015,29.244,17.82,35.951
ANT,12,44.0,0 days 00:01:23.079000,2.0,HARD,32.0,True,0 days 00:00:29.252000,0 days 00:00:17.743000,0 days 00:00:36.084000,True,,,1,Australian Grand Prix,83.079,29.252,17.743,36.084
ANT,12,45.0,0 days 00:01:23.123000,2.0,HARD,33.0,True,0 days 00:00:29.311000,0 days 00:00:17.763000,0 days 00:00:36.049000,True,,,1,Australian Grand Prix,83.123,29.311,17.763,36.049
ANT,12,46.0,0 days 00:01:23.038000,2.0,HARD,34.0,True,0 days 00:00:29.350000,0 days 00:00:17.698000,0 days 00:00:35.990000,True,,,1,Australian Grand Prix,83.038,29.35,17.698,35.99
ANT,12,47.0,0 days 00:01:23.066000,2.0,HARD,35.0,True,0 days 00:00:29.276000,0 days 00:00:17.687000,0 days 00:00:36.103000,True,,,1,Australian Grand Prix,83.066,29.276,17.687,36.103
ANT,12,48.0,0 days 00:01:22.992000,2.0,HARD,36.0,True,0 days 00:00:29.415000,0 days 00:00:17.461000,0 days 00:00:36.116000,True,,,1,Australian Grand Prix,82.992,29.415,17.461,36.116
ANT,12,49.0,0 days 00:01:23.245000,2.0,HARD,37.0,True,0 days 00:00:29.403000,0 days 00:00:17.728000,0 days 00:00:36.114000,True,,,1,Australian Grand Prix,83.245,29.403,17.728,36.114
ANT,12,50.0,0 days 00:01:22.903000,2.0,HARD,38.0,True,0 days 00:00:29.148000,0 days 00:00:17.703000,0 days 00:00:36.052000,True,,,1,Australian Grand Prix,82.903,29.148,17.703,36.052
ANT,12,51.0,0 days 00:01:22.625000,2.0,HARD,39.0,True,0 days 00:00:29.108000,0 days 00:00:17.706000,0 days 00:00:35.811000,True,,,1,Australian Grand Prix,82.625,29.108,17.706,35.811
ANT,12,52.0,0 days 00:01:22.558000,2.0,HARD,40.0,True,0 days 00:00:28.925000,0 days 00:00:17.654000,0 days 00:00:35.979000,True,,,1,Australian Grand Prix,82.558,28.925,17.654,35.979
ANT,12,53.0,0 days 00:01:22.613000,2.0,HARD,41.0,True,0 days 00:00:29.088000,0 days 00:00:17.651000,0 days 00:00:35.874000,True,,,1,Australian Grand Prix,82.613,29.088,17.651,35.874
ANT,12,54.0,0 days 00:01:22.842000,2.0,HARD,42.0,True,0 days 00:00:29.051000,0 days 00:00:17.580000,0 days 00:00:36.211000,True,,,1,Australian Grand Prix,82.842,29.051,17.58,36.211
ANT,12,55.0,0 days 00:01:22.928000,2.0,HARD,43.0,True,0 days 00:00:29.332000,0 days 00:00:17.668000,0 days 00:00:35.928000,True,,,1,Australian Grand Prix,82.928,29.332,17.668,35.928
ANT,12,56.0,0 days 00:01:22.603000,2.0,HARD,44.0,True,0 days 00:00:29.022000,0 days 00:00:17.718000,0 days 00:00:35.863000,True,,,1,Australian Grand Prix,82.603,29.022,17.718,35.863
ANT,12,57.0,0 days 00:01:22.417000,2.0,HARD,45.0,True,0 days 00:00:28.926000,0 days 00:00:17.660000,0 days 00:00:35.831000,True,,,1,Australian Grand Prix,82.417,28.926,17.66,35.831
ANT,12,58.0,0 days 00:01:22.653000,2.0,HARD,46.0,True,0 days 00:00:29.285000,0 days 00:00:17.530000,0 days 00:00:35.838000,True,,,1,Australian Grand Prix,82.653,29.285,17.53,35.838
ALO,14,1.0,0 days 00:01:38.271000,1.0,SOFT,1.0,True,,0 days 00:00:18.649000,0 days 00:00:38.704000,False,,,1,Australian Grand Prix,98.271,,18.649,38.704
ALO,14,2.0,0 days 00:01:27.598000,1.0,SOFT,2.0,True,0 days 00:00:31.374000,0 days 00:00:18.457000,0 days 00:00:37.767000,True,,,1,Australian Grand Prix,87.598,31.374,18.457,37.767
ALO,14,3.0,0 days 00:01:28.035000,1.0,SOFT,3.0,True,0 days 00:00:30.633000,0 days 00:00:18.400000,0 days 00:00:39.002000,True,,,1,Australian Grand Prix,88.035,30.633,18.4,39.002
ALO,14,4.0,0 days 00:01:27.424000,1.0,SOFT,4.0,True,0 days 00:00:31.163000,0 days 00:00:18.447000,0 days 00:00:37.814000,True,,,1,Australian Grand Prix,87.424,31.163,18.447,37.814
ALO,14,5.0,0 days 00:01:28.835000,1.0,SOFT,5.0,True,0 days 00:00:31.303000,0 days 00:00:18.529000,0 days 00:00:39.003000,True,,,1,Australian Grand Prix,88.835,31.303,18.529,39.003
ALO,14,6.0,0 days 00:01:28.763000,1.0,SOFT,6.0,True,0 days 00:00:30.861000,0 days 00:00:18.522000,0 days 00:00:39.380000,True,,,1,Australian Grand Prix,88.763,30.861,18.522,39.38
ALO,14,7.0,0 days 00:01:27.876000,1.0,SOFT,7.0,True,0 days 00:00:30.794000,0 days 00:00:18.262000,0 days 00:00:38.820000,True,,,1,Australian Grand Prix,87.876,30.794,18.262,38.82
ALO,14,8.0,0 days 00:01:26.792000,1.0,SOFT,8.0,True,0 days 00:00:30.618000,0 days 00:00:18.468000,0 days 00:00:37.706000,True,,,1,Australian Grand Prix,86.792,30.618,18.468,37.706
ALO,14,9.0,0 days 00:01:27.040000,1.0,SOFT,9.0,True,0 days 00:00:30.452000,0 days 00:00:18.650000,0 days 00:00:37.938000,True,,,1,Australian Grand Prix,87.04,30.452,18.65,37.938
ALO,14,10.0,0 days 00:01:27.475000,1.0,SOFT,10.0,True,0 days 00:00:30.587000,0 days 00:00:18.880000,0 days 00:00:38.008000,True,,,1,Australian Grand Prix,87.475,30.587,18.88,38.008
ALO,14,11.0,0 days 00:01:59.990000,1.0,SOFT,11.0,True,0 days 00:00:30.773000,0 days 00:00:19.575000,0 days 00:01:09.642000,False,,0 days 01:18:44.236000,1,Australian Grand Prix,119.99,30.773,19.575,69.642
ALO,14,12.0,0 days 00:02:02.340000,2.0,SOFT,1.0,True,0 days 00:00:44.091000,0 days 00:00:34.546000,0 days 00:00:43.703000,False,0 days 01:19:10.242000,,1,Australian Grand Prix,122.34,44.091,34.546,43.703
ALO,14,13.0,,2.0,SOFT,2.0,True,0 days 00:00:35.885000,0 days 00:00:25.378000,,False,,0 days 01:22:49.657000,1,Australian Grand Prix,,35.885,25.378,
ALO,14,14.0,0 days 00:01:38.828000,3.0,SOFT,3.0,False,0 days 00:00:42.346000,0 days 00:00:18.951000,0 days 00:00:37.531000,False,0 days 01:39:02.289000,,1,Australian Grand Prix,98.828,42.346,18.951,37.531
ALO,14,15.0,0 days 00:01:25.713000,3.0,SOFT,4.0,False,0 days 00:00:29.879000,0 days 00:00:18.494000,0 days 00:00:37.340000,True,,,1,Australian Grand Prix,85.713,29.879,18.494,37.34
ALO,14,16.0,0 days 00:01:26.131000,3.0,SOFT,5.0,False,0 days 00:00:30.073000,0 days 00:00:18.874000,0 days 00:00:37.184000,True,,,1,Australian Grand Prix,86.131,30.073,18.874,37.184
ALO,14,17.0,0 days 00:01:26.376000,3.0,SOFT,6.0,False,0 days 00:00:30.067000,0 days 00:00:19.021000,0 days 00:00:37.288000,True,,,1,Australian Grand Prix,86.376,30.067,19.021,37.288
ALO,14,18.0,0 days 00:01:25.908000,3.0,SOFT,7.0,False,0 days 00:00:30.043000,0 days 00:00:18.796000,0 days 00:00:37.069000,True,,,1,Australian Grand Prix,85.908,30.043,18.796,37.069
